,order_id,start_state_abr,end_state_abr,start_city,end_city,start_zip,end_zip,total_volume_inches3,total_distance_miles,total_weight_lbs,total_predicted_hours
300,10300,ny,ny,newyorkcity,newyorkcity,11220,11203,189.75,4.0614214,1.0,0.45222223
301,10301,ca,ca,sacramento,sacramento,95815,95828,3456.0,8.175637,4.0,0.33166668
302,10302,nj,ny,fairfieldtownship,newyorkcity,7004,10460,1000.0,21.202305,4.0,0.95916665
303,10303,ca,ca,grassvalley,sacramento,95945,95834,1.0,47.06164,1.0,1.1319444
304,10304,ca,ca,sanleandro,hayward,94577,94542,160.0,6.3866343,1.0,0.33333334
305,10305,ca,ca,hemet,suncity,92543,92585,1000.0,12.775479,1.0,0.47194445
306,10306,ca,ca,sacramento,orangevale,95815,95662,192.0,12.68334,20.0,0.4261111
307,10307,fl,fl,jacksonville,jacksonville,32256,32256,1.0,1.7273414,1.0,0.14388889
308,10308,ct,nj,orange,livingston,6477,7039,2592.0,77.36904,15.0,1.9116666
309,10309,ca,ca,ranchocucamonga,losangeles,91730,90038,1.0,43.150593,1.0,0.9547222
310,10310,ca,ca,costamesa,yorbalinda,92627,92886,1920.0,19.869896,40.0,0.8775
311,10311,fl,fl,st.augustine,jacksonville,32086,32207,1.0,37.385746,1.0,0.85305554
312,10312,ca,ca,sacramento,sacramento,95815,95826,192.0,4.552437,7.0,0.2975
313,10313,ca,ca,sandiego,sandiego,92154,92126,1.0,24.406986,1.0,0.7202778
314,10314,va,va,leesburg,arlingtoncounty,20175,22201,2688.0,28.591251,12.0,0.6616667
315,10315,tx,tx,dallas,sugarland,75235,77498,400.0,233.41156,4.0,4.337222
316,10316,wa,wa,puyallup,lakewood,98373,98499,13824.0,8.483399,90.0,0.35694444
317,10317,tx,tx,houston,houston,77030,77030,30.0,0.33744305,1.0,0.11805555
318,10318,fl,fl,brandon,tampa,33511,33612,6912.0,11.379151,30.0,0.42472222
319,10319,ca,ca,santafesprings,tarzana,90670,91356,4590.0,31.229225,25.0,1.1725
320,10320,wa,or,vancouver,portland,98684,97230,1.0,3.892557,1.0,0.23972222
321,10321,wa,wa,bonneylake,seattle,98391,98134,1.0,30.15179,1.0,0.7763889
322,10322,ca,ca,cerritos,pacificpalisades,90703,90272,2688.0,30.94443,19.0,0.80916667
323,10323,fl,fl,palmcoast,jacksonville,32137,32207,1.0,58.68584,1.0,1.0602778
324,10324,nj,ct,elizabeth,farmington,7201,6032,16920.0,103.38094,16.0,2.8163888
325,10325,or,or,portland,corvallis,97227,97330,7110.0,71.120636,39.0,1.515
326,10326,ca,ca,sacramento,ranchomurieta,95815,95683,192.0,20.594858,50.0,0.6855556
327,10327,wa,wa,seattle,wenatchee,98104,98802,2925.0,99.61109,20.0,2.8519444
328,10328,tx,tx,sanantonio,sanantonio,78229,78249,72.0,2.9311795,0.25,0.18916667
329,10329,tx,tx,dallas,dallas,76051,76051,240.0,1.5187975,1.0,0.15361111
330,10330,va,pa,leesburg,hellertown,20175,18055,25500.0,155.83711,100.0,3.4283333
331,10331,ny,ny,newyorkcity,newyorkcity,11371,10021,640.0,4.257186,2.0,0.25944445
332,10332,ca,ca,irvine,arcadia,92618,91007,1.0,36.32208,1.0,0.9727778
333,10333,tx,tx,houston,dallas,77054,75230,90.0,237.10219,5.0,4.5688887
334,10334,tx,tx,foresthill,burleson,76140,76028,2400.0,6.940519,20.0,0.25833333
335,10335,ga,ga,norcross,collegepark,30071,30337,1.0,22.287354,1.0,0.4888889
336,10336,ca,ca,longbeach,mojave,90807,93501,585.0,85.184456,2.0,2.236389
337,10337,ca,ca,foothillranch,arcadia,92610,91007,1.0,37.859173,1.0,1.0586112
338,10338,ca,ca,carlsbad,bakersfield,92010,93301,4860.0,185.64078,50.0,3.4244444
339,10339,wa,wa,seatac,seatac,98158,98158,4096.0,0.35366586,70.0,0.12583333
340,10340,ca,ca,sandiego,sandiego,92121,92101,3448.5,11.202297,21.0,0.36194444
341,10341,ca,ca,santaana,lagunaniguel,92705,92677,1050.0,15.337788,10.0,0.36722222
342,10342,co,ne,englewood,northplatte,80112,69101,1080.0,242.86699,4.0,4.3897223
343,10343,ca,ca,sacramento,roseville,95815,95747,192.0,13.637823,5.0,0.46333334
344,10344,il,il,foxrivergrove,desplaines,60021,60018,11616.0,21.375216,70.0,0.68833333
345,10345,fl,fl,brooksville,tampa,34601,33619,144.0,42.220943,5.0,1.0125
346,10346,az,nv,flagstaff,lasvegas,86001,89129,3456.0,216.81769,25.0,4.3558335
347,10347,mn,mn,minneapolis,edenprairie,55450,55344,8000.0,9.079035,40.0,0.24194445
348,10348,ca,ca,sacramento,roseville,95815,95678,1728.0,16.657516,2.0,0.40416667
349,10349,ca,ca,costamesa,missionviejo,92627,92692,594.0,16.321348,10.0,0.51666665
350,10350,or,or,wilsonville,canby,97070,97013,360.0,6.904172,10.0,0.3888889
351,10351,ca,ca,escondido,sandiego,92029,92103,1331.0,25.539478,1.0,0.60194445
352,10352,il,ia,itasca,iowacity,60143,52242,2349.0,182.5442,15.0,3.4488888
353,10353,tx,tx,spring,houston,77380,77030,90.0,32.280903,1.0,0.73305553
354,10354,ca,ca,riverside,irvine,92507,92606,648.0,35.858974,5.0,0.93277776
355,10355,fl,fl,bradenton,tampa,34209,33619,125.0,35.430332,2.0,0.83
356,10356,ca,ca,lamirada,arcadia,90638,91007,1.0,14.701508,1.0,0.6155556
357,10357,ca,ca,santaana,whittier,92705,90606,2520.0,20.305925,30.0,0.6958333
358,10358,ca,ca,sanmateo,southsanfrancisco,94401,94080,5184.0,6.442744,30.0,0.26972222
359,10359,ca,ca,sandiego,chino,92123,91710,5832.0,89.44189,1.0,1.8097222
360,10360,ca,ca,sacramento,sacramento,95815,95843,192.0,10.043727,3.0,0.3836111
361,10361,tx,tx,bryan,dallas,77802,75231,40.0,156.52367,1.0,2.9677777
362,10362,ny,ny,tuckahoe,manorville,10707,11949,1000.0,52.837475,5.0,1.9672222
363,10363,ga,ga,norcross,atlanta,30071,30337,8160.0,25.786661,55.0,0.72055554
364,10364,fl,fl,crystalriver,ocala,34429,34471,433.0,33.30379,3.0,0.9913889
365,10365,ca,ca,sacramento,sacramento,95815,95822,1728.0,7.80256,20.0,0.30944446
366,10366,wa,or,seatac,mcminnville,98158,97128,14976.0,161.45647,105.0,3.6125
367,10367,ca,ca,sandiego,lajolla,92123,92037,5832.0,8.513327,1.0,0.39916667
368,10368,ny,ny,tuckahoe,newyorkcity,10707,11354,1.0,13.663176,1.0,0.49388888
369,10369,ut,ut,saltlakecity,saltlakecity,84104,84116,2.0,4.528352,2.0,0.26472223
370,10370,fl,fl,miami,miami,33147,33122,1728.0,6.1871495,6.0,0.375
371,10371,or,or,lakeoswego,portland,97035,97216,1.0,10.186281,1.0,0.42972222
372,10372,ca,ca,southsanfrancisco,sanfrancisco,94080,94118,176.0,9.345409,5.0,0.5005556
373,10373,ga,ga,duluth,decatur,30096,30033,2800.0,16.382318,44.0,0.535
374,10374,tx,tx,grapevine,grapevine,76051,76051,420.0,2.5876286,3.0,0.13333334
375,10375,il,il,itasca,chicago,60143,60018,1.0,7.2047753,2.0,0.4677778
376,10376,ca,ca,redwoodcity,hillsborough,94063,94010,4992.0,9.211675,62.0,0.35666665
377,10377,wa,wa,kirkland,seattle,98034,98134,1.0,11.04721,1.0,0.3472222
378,10378,tx,tx,irving,dallas,75039,75231,4.0,9.903868,1.0,0.36027777
379,10379,ca,ca,walnut,losangeles,91789,90045,6750.0,31.596869,25.0,0.83444446
380,10380,ca,ca,sanleandro,dublin,94577,94568,192.0,13.763539,3.0,0.5630556
381,10381,fl,fl,miami,miami,33138,33173,2400.0,13.509537,45.0,0.41583332
382,10382,ny,ny,westislip,newyorkcity,11795,10021,189.75,34.959404,1.0,1.0066667
383,10383,ca,ca,sacramento,loomis,95815,95650,192.0,23.469313,50.0,0.56083333
384,10384,tx,tx,fortworth,dallas,76104,75231,1210.0,34.298965,1.0,0.9663889
385,10385,or,or,sandy,portland,97055,97230,1.0,17.945478,1.0,0.61
386,10386,ca,ca,banning,redlands,92220,92373,1.0,16.900837,1.0,0.505
387,10387,ca,ca,santamonica,missionviejo,90404,92691,51.259945,55.972343,50.0,1.5208334
388,10388,tx,tx,plano,houston,75075,77030,1.0,242.47748,1.0,4.121389
389,10389,ny,nj,newyorkcity,clifton,11004,07012,88.0,24.330467,1.0,1.345
390,10390,co,co,denver,englewood,80249,80112,1215.0,20.591589,5.0,0.5555556
391,10391,az,az,chandler,phoenix,85225,85034,768.0,11.668144,3.0,0.4288889
392,10392,tx,tx,dallas,fortworth,75235,76177,512.0,29.036037,1.0,0.74472225
393,10393,nc,nc,greensboro,durham,27409,27705,90.0,55.974503,5.0,1.1122222
394,10394,ca,ca,losangeles,losangeles,90012,90045,1000.0,11.345398,5.0,0.5675
395,10395,ny,ny,newyorkcity,,11375,11042,1.0,8.108282,1.0,0.29416665
396,10396,tx,tx,kingwood,houston,77339,77030,64.0,25.052942,3.0,0.5555556
397,10397,or,or,portland,thedalles,97227,97058,2197.0,72.88652,22.0,1.6194445
398,10398,ca,ca,sanleandro,oakland,94577,94608,192.0,11.074644,19.0,0.31805557
399,10399,nj,ny,livingston,newyorkcity,7039,10017,7776.0,17.397047,30.0,0.9527778
400,10400,ca,ca,hemet,highland,92545,92346,3.0,29.49423,3.0,0.88277775
401,10401,ca,ca,sacramento,sacramento,95815,95826,192.0,6.2704535,15.0,0.30416667
402,10402,ca,ca,sacramento,roseville,95815,95747,1728.0,16.099485,10.0,0.46861112
403,10403,fl,fl,miami,orlando,33122,32827,2304.0,193.12737,15.0,3.6294444
404,10404,ca,ca,poway,sandiego,92064,92111,1.0,12.450563,1.0,0.42472222
405,10405,ut,ut,lindon,saltlakecity,84042,84116,1152.0,33.9019,4.0,0.76027775
406,10406,tx,tx,fortworth,dallas,76104,75231,128.0,34.717697,3.0,0.72694445
407,10407,tx,tx,fortworth,arlington,76120,76012,1728.0,1.5888252,1.0,0.08055556
408,10408,ca,ca,pasadena,losangeles,91105,90065,432.0,5.3496437,5.0,0.22
409,10409,az,az,scottsdale,phoenix,85258,85034,800.0,11.101428,1.0,0.5036111
410,10410,ca,ca,ranchocucamonga,losangeles,91730,90024,1.0,49.8444,1.0,1.2386111
411,10411,fl,fl,tampa,tampa,33602,33619,240.0,6.3314857,11.0,0.24833333
412,10412,ca,ca,sanleandro,livermore,94577,94551,192.0,21.752594,3.0,0.80694443
413,10413,fl,fl,tampa,tampa,33619,33607,1728.0,11.681913,5.0,0.3638889
414,10414,fl,fl,jacksonville,jacksonville,32216,32207,1.0,4.7454047,1.0,0.18
415,10415,ca,ca,palmdale,lancaster,93551,93534,1.0,3.92452,1.0,0.12833333
416,10416,ca,ca,montclair,westcovina,91763,91790,4608.0,13.700273,20.0,0.3213889
417,10417,ga,ga,atlanta,griffin,30349,30224,13520.0,28.90552,110.0,0.8902778
418,10418,ny,ny,newyorkcity,newyorkcity,10016,10032,189.75,6.9822726,1.0,0.545
419,10419,ca,ca,irvine,arcadia,92614,91007,1.0,31.857378,1.0,0.8808333
420,10420,ny,ny,newyorkcity,tuckahoe,11230,10707,1.0,23.620037,1.0,1.1244445
421,10421,ca,ca,sandiego,chulavista,92154,91910,1.0,4.9198785,1.0,0.17805555
422,10422,ca,ca,longbeach,arcadia,90815,91007,1.0,23.237669,1.0,0.6825
423,10423,wa,wa,seattle,kirkland,98168,98034,10240.0,17.895052,40.0,0.55138886
424,10424,ca,ca,nationalcity,carlsbad,91950,92011,6912.0,32.2539,48.0,0.69027776
425,10425,va,va,arlingtoncounty,ashburn,22202,20147,393.926,25.53587,2.4,0.6975
426,10426,wa,wa,bellevue,seatac,98006,98158,1485.0,11.261096,25.0,0.46222222
427,10427,fl,fl,orlando,tampa,32803,33615,264.0,82.56925,10.0,1.6219444
428,10428,ca,ca,lajolla,sandiego,92037,92103,1.0,9.21346,1.0,0.33527777
429,10429,ca,ca,poway,sandiego,92064,92111,1.0,12.450563,2.0,0.42972222
430,10430,ca,ca,oceanside,lakeside,92056,92040,720.0,30.167372,3.0,1.0638889
431,10431,tx,tx,houston,houston,77082,77030,64.0,11.93883,1.0,0.4375
432,10432,tx,tx,grapevine,denton,76051,76207,50400.0,22.31959,52.0,0.6375
433,10433,ca,ca,fremont,fremont,94538,94555,216.0,4.836241,1.0,0.2575
434,10434,or,or,hillsboro,hillsboro,97124,97006,3003.0,2.0672016,4.0,0.2711111
435,10435,id,id,meridian,nampa,83642,83686,1.0,7.6207848,1.0,0.31388888
436,10436,ks,ks,wichita,wichita,67215,67209,1215.0,1.1521624,5.0,0.31944445
437,10437,fl,fl,hialeah,hialeah,33018,33013,576.0,5.8746147,15.0,0.27444443
438,10438,pa,nc,norristown,raleigh,19403,27610,6480.0,346.6215,60.0,7.3647223
439,10439,ca,ca,sanfrancisco,oakland,94128,94621,448.0,11.416464,2.0,0.58416665
440,10440,ca,ca,santaana,lagunaniguel,92705,92677,2520.0,15.318088,30.0,0.3936111
441,10441,ca,ca,cerritos,vannuys,90703,91405,1800.0,32.2468,6.0,0.8780556
442,10442,tx,tx,coppell,dallas,75019,75287,216.0,11.377808,2.0,0.43166667
443,10443,ma,ma,everett,boston,2149,2215,1575.936,4.141171,35.9,0.26805556
444,10444,ca,ca,costamesa,tustin,92627,92782,960.0,12.250303,25.0,0.4213889
445,10445,ny,nj,newyorkcity,clifton,11203,07012,216.0,16.927689,1.0,1.1022222
446,10446,ny,pa,mineola,philadelphia,11501,19123,36.0,95.773415,1.0,2.4155555
447,10447,fl,fl,wellington,naples,33414,34109,2592.0,101.538414,60.0,2.1858332
448,10448,pa,md,norristown,baltimore,19403,21240,12960.0,94.160965,120.0,2.1816666
449,10449,ny,nj,newyorkcity,montvale,10016,07645,432.0,22.210464,3.0,1.115
450,10450,fl,fl,fortlauderdale,delraybeach,33331,33484,7616.0,30.589882,35.0,0.7161111
451,10451,pa,oh,norristown,toledo,19403,43615,18144.0,444.76666,120.0,8.2875
452,10452,tx,tx,irving,grapevine,75063,76051,576.0,3.5233269,1.0,0.28166667
453,10453,ca,ca,manhattanbeach,sanpedro,90266,90732,2304.0,12.423509,25.0,0.48027778
454,10454,ca,ca,sanramon,sanfrancisco,94583,94131,8064.0,26.76671,20.0,0.7927778
455,10455,ca,ca,sanfrancisco,sanfrancisco,94107,94117,96.0,2.9005437,1.0,0.22472222
456,10456,ca,ca,elkgrove,sacramento,95758,95834,1.0,15.556139,1.0,0.51555556
457,10457,tn,tn,memphis,memphis,38134,38116,1.0,11.788018,1.0,0.42527777
458,10458,ca,ca,carmichael,sacramento,95608,95834,1.0,9.097136,1.0,0.28972223
459,10459,ca,ca,lamesa,sandiego,91942,92126,1.0,9.722687,1.0,0.2925
460,10460,fl,fl,jacksonville,jacksonville,32218,32207,1.0,8.559749,1.0,0.3077778
461,10461,ca,ca,sacramento,sacramento,95835,95815,192.0,5.6300726,28.0,0.33472222
462,10462,ga,ga,norcross,collegepark,30071,30337,3.0,22.287474,2.0,0.7505556
463,10463,ny,ny,newyorkcity,newyorkcity,11222,10017,189.75,2.8625863,1.0,0.25944445
464,10464,tx,tx,grandprairie,mesquite,75052,75150,13456.0,26.27606,36.0,0.6522222
465,10465,ca,ca,carlsbad,sandiego,92011,92101,6912.0,27.020163,46.0,0.7152778
466,10466,ca,ca,sanjose,fremont,95112,94538,1680.0,15.307193,3.0,0.48722222
467,10467,co,co,denver,wheatridge,80249,80033,6732.0,25.595442,18.0,0.6963889
468,10468,ca,ca,walnut,losangeles,91789,90045,216.0,32.97962,3.0,0.7961111
469,10469,il,wi,schillerpark,milwaukee,60176,53215,20736.0,72.02265,30.0,1.3141667
470,10470,ca,ca,walnut,losangeles,91789,90045,768.0,33.36379,4.0,0.90833336
471,10471,ca,ca,sandiego,chulavista,92131,91911,384.0,19.885002,70.0,0.7519444
472,10472,ca,ca,losangeles,lamirada,90045,90638,0.0,21.686575,0.0,0.58
473,10473,fl,fl,jupiter,jacksonville,33478,32207,15232.0,251.65402,60.0,4.0077777
474,10474,la,la,metairie,batonrouge,70001,70817,3168.0,57.323734,30.0,1.1008333
475,10475,tx,tx,fortsamhouston,sanantonio,78234,78229,72.0,9.901157,0.25,0.35027778
476,10476,ny,ny,tuckahoe,newyorkcity,10707,11209,1.0,25.28693,1.0,1.1080556
477,10477,il,il,foxrivergrove,chicago,60021,60018,7776.0,21.709333,38.0,0.66555554
478,10478,ca,ca,anaheim,costamesa,92806,92627,1623.0,13.832024,7.0,0.42916667
479,10479,ga,ga,duluth,rome,30096,30165,3456.0,63.89246,5.0,1.5222223
480,10480,fl,fl,oldsmar,tampa,34677,33614,3375.0,12.959517,30.0,0.42666668
481,10481,tx,tx,fortworth,dallas,76104,76051,1404.0,20.410713,5.0,0.48833334
482,10482,tx,tx,houston,houston,77008,77030,180.0,7.2579618,1.0,0.31361112
483,10483,co,co,denver,denver,80202,80249,98.0,19.021442,1.0,0.79555553
484,10484,ny,ny,tuckahoe,newyorkcity,10707,10016,1.0,17.020159,1.0,0.73583335
485,10485,ca,ca,pomona,carlsbad,91767,92010,14580.0,72.615295,30.0,1.7852777
486,10486,ny,ny,tuckahoe,newyorkcity,10707,11103,1000.0,14.473969,5.0,0.5480555
487,10487,ca,ca,sacramento,sacramento,95815,95829,384.0,10.739423,54.0,0.46944445
488,10488,ca,ca,fullerton,irvine,92833,92606,192.0,13.426034,28.0,0.3911111
489,10489,ny,ny,newyorkcity,newyorkcity,11371,10017,2366.0,5.3508806,15.0,0.3402778
490,10490,ga,ga,ellenwood,collegepark,30294,30337,1728.0,6.9718904,2.0,0.32222223
491,10491,tx,tx,coppell,denton,75019,76210,216.0,18.63057,2.0,0.5011111
492,10492,ca,ca,ranchocucamonga,chatsworth,91730,91311,8.0,58.85758,2.0,1.3458333
493,10493,ca,ca,gardena,losangeles,90249,90045,640.0,6.460722,9.0,0.25555557
494,10494,ca,ca,sanfrancisco,sanfrancisco,94107,94131,2496.0,2.8236003,38.0,0.21138889
495,10495,ny,ny,tuckahoe,newyorkcity,10707,10010,4096.0,17.52775,5.0,0.6933333
496,10496,ca,ca,sandiego,arcadia,92123,91007,588.0,105.454994,4.0,2.101389
497,10497,nj,nj,hasbrouckheights,livingston,7604,07039,3456.0,15.185955,20.0,0.63277775
498,10498,ca,ca,victorville,highland,92395,92346,1.0,24.791328,1.0,0.92333335
499,10499,ny,ny,valhalla,newyorkcity,10595,10017,38880.0,24.610449,45.0,0.80722225
500,10500,tx,tx,dallas,dallas,75231,75230,245.0,1.3744242,0.5,0.20972222
501,10501,ks,ks,wichita,wichita,67215,67209,1215.0,1.176891,10.0,0.225
502,10502,tx,tx,sanantonio,sanantonio,78229,78229,9408.0,0.4486408,60.0,0.07694445
503,10503,ca,ca,sanleandro,sanleandro,94577,94579,5184.0,1.3751901,10.0,0.111666664
504,10504,ca,ca,longbeach,vannuys,90807,91406,64.0,32.132893,2.0,0.7852778
505,10505,nc,nc,raleigh,chapelhill,27610,27514,432.0,27.146269,1.0,0.6611111
506,10506,ca,ca,davis,sacramento,95616,95815,192.0,15.550538,28.0,0.4763889
507,10507,va,va,sterling,chantilly,20166,20152,1728.0,4.6595435,10.0,0.44583333
508,10508,fl,fl,miami,miami,33178,33122,1339.5933,7.6389513,2.204,0.3863889
509,10509,ca,ca,ranchocucamonga,laverne,91730,91750,3375.0,10.785062,5.0,0.44111112
510,10510,ca,ca,santafesprings,longbeach,90670,90814,192.0,12.766354,5.0,0.47
511,10511,tn,tn,memphis,memphis,38118,38116,6.0,5.5323734,41.22,0.23972222
512,10512,ca,ca,sandiego,chulavista,92131,91915,192.0,20.730293,51.0,0.68777776
513,10513,ca,ca,irvine,orange,92606,92869,192.0,8.416763,50.0,0.33194444
514,10514,ca,ca,sacramento,orangevale,95815,95662,3456.0,13.543514,40.0,0.43388888
515,10515,tx,tx,waco,tyler,76712,75701,5400.0,126.37696,60.0,2.5575
516,10516,ca,ca,sanramon,sacramento,94582,95834,2.0,64.82437,2.0,1.9572222
517,10517,fl,fl,palmcoast,jacksonville,32137,32207,1.0,58.68584,1.0,1.0425
518,10518,ca,ca,paloalto,sanfrancisco,94304,94109,1500.0,27.76368,15.0,0.7586111
519,10519,tx,tx,arlington,northrichlandhills,76006,76180,24.0,8.460616,1.0,0.3061111
520,10520,ca,ca,sanfrancisco,sanfrancisco,94115,94158,88.0,2.7041404,1.0,0.3025
521,10521,ca,ca,escondido,sandiego,92029,92129,1188.0,11.511842,5.0,0.37916666
522,10522,ca,ca,westcovina,lamirada,91791,90638,216.0,13.018888,2.0,0.5263889
523,10523,tn,tn,memphis,memphis,38118,38116,2.0,5.5323734,3.08,0.23416667
524,10524,tx,tx,dallas,dallas,75231,75235,1728.0,5.8221636,20.0,0.28777778
525,10525,ny,ny,tarrytown,newyorkcity,10591,10016,9408.0,23.538916,30.0,0.7488889
526,10526,tx,tx,houston,dallas,77030,75246,162.0,227.78052,1.0,4.0255556
527,10527,fl,fl,miami,miamibeach,33138,33140,864.0,3.7001493,32.0,0.2175
528,10528,ca,ca,sanpablo,concord,94806,94520,512.0,18.015114,8.0,0.5172222
529,10529,ny,nj,newyorkcity,mendhamtownship,11371,7869,648.0,36.217735,3.0,1.2325
530,10530,co,co,englewood,denver,80112,80249,1000.0,22.019289,10.0,0.84944445
531,10531,ny,ny,bayshore,albany,11706,12208,189.75,136.03664,1.0,3.5877779
532,10532,ca,ca,sacramento,sacramento,95834,95815,192.0,5.1467304,10.0,0.24222222
533,10533,ga,ga,norcross,collegepark,30071,30337,10368.0,22.287354,75.0,0.51222223
534,10534,wi,il,milwaukee,rockford,53207,61108,1.0,71.806,2.0,1.4755555
535,10535,ca,ca,vannuys,pacoima,91406,91331,1728.0,4.993799,30.0,0.3172222
536,10536,ca,ca,redlands,sandiego,92374,92109,4080.0,87.341354,18.0,1.7294445
537,10537,ca,ca,carlsbad,sandiego,92011,92101,6912.0,27.021889,48.0,0.63861114
538,10538,ca,ca,chino,riverside,91710,92503,1.0,13.907424,1.0,0.6027778
539,10539,mi,mi,warren,warren,48093,48093,1632.0,0.40880588,18.0,0.039722223
540,10540,ny,ny,tuckahoe,newyorkcity,10707,11004,1728.0,15.598261,10.0,0.5375
541,10541,il,il,foxrivergrove,desplaines,60021,60018,7776.0,21.375216,38.0,0.7430556
542,10542,tx,tx,corinth,crossroads,76208,76227,11250.0,7.208784,40.0,0.3338889
543,10543,tx,tx,sanantonio,lagrange,78226,78945,216.0,108.92123,1.0,1.9772222
544,10544,pa,ny,norristown,newyorkcity,19403,10467,9408.0,95.365364,60.0,2.2544444
545,10545,ca,ca,sanclemente,costamesa,92673,92627,960.0,19.75407,25.0,0.5452778
546,10546,ga,al,atlanta,montgomery,30337,36106,5967.0,138.35962,50.0,2.3069444
547,10547,ga,ga,peachtreecorners,collegepark,30071,30337,8.0,26.088074,10.0,0.7966667
548,10548,tn,tn,memphis,memphis,38118,38116,2304.0,2.0176356,5.0,0.14555556
549,10549,tx,tx,grapevine,dallas,76051,75235,1430.0,13.865219,10.0,0.4536111
550,10550,ca,ca,sanfrancisco,sanjose,94158,95116,4913.0,40.729904,16.0,0.9891667
551,10551,ca,ca,escondido,sandiego,92029,92103,5832.0,25.530676,1.0,0.6483333
552,10552,fl,fl,tampa,tampa,33613,33619,175.0,10.627303,5.0,0.34
553,10553,ca,ca,losangeles,losangeles,90012,90045,768.0,11.820308,5.0,0.44027779
554,10554,ca,ca,oakland,livermore,94621,94551,6912.0,27.82691,46.0,0.67388886
555,10555,ca,ca,sanclemente,orange,92673,92868,1.0,25.585247,1.0,0.6666667
556,10556,ca,ca,oakland,sanleandro,94611,94577,576.0,8.72531,6.0,0.44166666
557,10557,ca,ca,temecula,riverside,92592,92503,1.0,38.275646,1.0,1.1516666
558,10558,ga,ga,norcross,atlanta,30071,30337,8160.0,25.786661,55.0,0.82611114
559,10559,ca,ca,riverside,riverside,92507,92505,16800.0,10.7149725,13.0,0.43472221
560,10560,ca,ca,sanjose,sanjose,95131,95111,192.0,9.267003,50.0,0.38055557
561,10561,ca,ca,sandiego,sandiego,92103,92111,240.0,2.4827654,1.0,0.1875
562,10562,fl,fl,miami,westpalmbeach,33122,33404,420.0,70.759674,2.0,1.5511111
563,10563,ny,ny,stonybrook,newyorkcity,11794,10029,256.0,44.24669,2.0,1.2302778
564,10564,ca,ca,westsacramento,sanjose,95691,95131,2160.0,82.43967,5.0,1.9041667
565,10565,ny,nj,mineola,livingston,11501,7039,864.0,37.615334,5.0,1.4463888
566,10566,ca,ca,sandiego,oceanside,92109,92056,9216.0,26.359243,50.0,0.5688889
567,10567,ca,ca,oakland,alameda,94611,94501,1.0,2.4898624,1.0,0.25388888
568,10568,ca,ca,elsegundo,losangeles,90245,90011,512.0,10.281282,8.0,0.5336111
569,10569,tx,tx,sanantonio,sanantonio,78249,78216,6048.0,8.282211,20.0,0.34388888
570,10570,ca,ca,santafesprings,westcovina,90670,91790,2880.0,11.061982,5.0,0.38944444
571,10571,ca,ca,redlands,orange,92373,92868,1.0,43.27929,1.0,1.086389
572,10572,ca,ca,ontario,riverside,91761,92503,125.0,9.7944765,5.0,0.31388888
573,10573,fl,fl,miami,fortlauderdale,33175,33328,8370.0,22.508686,72.0,0.5322222
574,10574,ga,ga,ellenwood,collegepark,30294,30337,7776.0,7.5608993,7.0,0.28388888
575,10575,ny,ny,suffern,newyorkcity,10901,10029,144.0,24.100136,1.0,1.0
576,10576,ca,ca,elsegundo,redondobeach,90245,90277,192.0,5.3854985,20.0,0.31333333
577,10577,fl,fl,miami,homestead,33135,33033,2880.0,23.165907,36.0,0.61333334
